Epoch 91,"4008025/4008025 [==============================],34s,9us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 92,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0067,val_binary_accuracy: 0.9980",
Epoch 93,"4008025/4008025 [==============================],34s,9us/step,loss: 0.0067,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 94,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 95,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 96,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 97,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 98,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 99,"4008025/4008025 [==============================],34s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 100,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 101,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 102,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0068,val_binary_accuracy: 0.9980",
Epoch 103,"4008025/4008025 [==============================],37s,9us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 104,"4008025/4008025 [==============================],37s,9us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 105,"4008025/4008025 [==============================],37s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 106,"4008025/4008025 [==============================],37s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 107,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 108,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0063,binary_accuracy: 0.9980,val_loss: 0.0068,val_binary_accuracy: 0.9980",
Epoch 109,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 110,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 111,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 112,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 113,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0063,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 114,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0063,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 115,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0061,val_binary_accuracy: 0.9980",
Epoch 116,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 117,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 118,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 119,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0068,val_binary_accuracy: 0.9980",
Epoch 120,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 121,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0067,val_binary_accuracy: 0.9980",
Epoch 122,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 123,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 124,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0070,val_binary_accuracy: 0.9980",
